stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon
0503STS,6,1,1,1,Strathmore/Siwaka,-1.308703423,36.81235313
0503TMO,6,1,1,1,T-Mall,-1.312989593,36.81667149
0510/JA,6,1,1,1,Rounda/Taj,-1.323648691,36.89963222
0510AAD,6,1,1,1,Madharau Stage,-1.389353513,36.93631411
0510AAF,6,1,1,1,Nairobi Area Traffic Police Headquarters,-1.297008991,36.80693775
0510AAN,6,1,1,1,Langata High School,-1.324823499,36.78001642
0510AAU,6,1,1,1,Utawala,-1.2840271,36.98895514
0510ABO,6,1,1,1,Maboko Road,-1.329927922,36.78171158
0510ADP,6,1,3,1,AP,-1.285025,36.956587
0510AEM,7,1,1,1,Eka Hotel/Nextgen mall,-1.323361873,36.84406757
0510AGP,6,1,15,1,Agip,-1.291821599,36.82235777
0510AGP,7,1,5,1,Agip,-1.291821599,36.82235777
0510AGR,6,1,1,1,Garage,-1.329485178,36.7801559
0510AIH,6,1,1,1,Harakisha,-1.31408,36.83825254
0510AIM,6,1,1,1,Imara,-1.329201579,36.87830329
0510AIR,6,1,3,1,Makaburini,-1.298189163,36.82341456
0510AIW,6,1,1,1,Maziwa,-1.323267817,36.88520461
0510ALM,6,1,1,1,Langata Road Primary,-1.317243576,36.81278229
0510AMN,6,1,3,1,Amani,-1.280986,36.963754
0510AMR,6,1,2,1,AMREF,-1.319035292,36.81074917
0510AMR,7,1,1,1,AMREF,-1.319035292,36.81074917
0510ANI,6,1,3,1,China,-1.293013215,36.9441247
0510AOC,6,1,1,1,Nacico,-1.287579864,36.83716446
0510ARA,6,1,1,1,Makadara,-1.457325339,36.97460532
0510ARK,6,1,1,1,Ark Junction,-1.309252,36.833673
0510ATL,6,1,4,1,Airtel,-1.325960755,36.84849858
0510ATL,7,1,2,1,Airtel,-1.325960755,36.84849858
0510ATN,6,1,1,1,Utawala Junction/Benedicta,-1.278855801,36.96796954
0510AVT,6,1,3,1,Aviation,-1.319394,36.907426
0510BAL,6,1,1,1,Lab,-1.330553412,36.86789632
0510BEI,6,1,1,1,Bellevue,-1.319646835,36.83797359
0510BKM,6,1,2,1,Mukoma Road,-1.371589,36.768246
0510BLV,6,1,4,1,Belleview,-1.319453716,36.83760881
0510BLV,7,1,2,1,Belleview,-1.319453716,36.83760881
0510BRC,6,1,3,1,Langata Barracks,-1.331629,36.783604
0510BRK,6,1,3,1,Barracks/75 Rounda,-1.313313,36.923192
0510CAN,6,1,3,1,Carnivore/Rafikiz,-1.323061,36.802046
0510CAN,7,1,1,1,Carnivore/Rafikiz,-1.323061,36.802046
0510CAO,6,1,2,1,Avocado,-1.360326647,36.76262927
0510CFI,6,1,1,1,Kwa Chief,-1.326491833,36.78033829
0510CNG,6,1,2,1,Car & General,-1.303541,36.831838
0510CRH,6,1,1,1,Church,-1.327543259,36.78005934
0510CUN,6,1,1,1,South C shopping centre,-1.313027143,36.83007181
0510DOT,6,1,1,1,DT Dobie,-1.299521059,36.83681756
0510DUS,6,1,1,1,Industrial Area,-1.300196975,36.83567315
0510DVM,6,1,1,1,Madaraka Flyover,-1.307973862,36.81902647
0510E4E,6,1,1,1,Uhuru Gardens Gate 1,-1.323916912,36.78997278
0510EAR,6,1,1,1,Kware,-1.396594048,36.74958944
0510EAZ,6,1,2,1,Keza,-1.286044121,36.9546926
0510EGL,6,1,2,1,Bomas/Galleria,-1.344484091,36.76601529
0510EKI,6,1,2,1,Kwa Chief,-1.282915503,36.96002483
0510EMG,6,1,1,1,Uchumi/Mugumoini Market,-1.325579882,36.78538084
0510EON,6,1,1,1,Otiende,-1.323627234,36.77998424
0510EPN,6,1,1,1,Pipeline,-1.316540837,36.89519316
0510EPR,6,1,1,1,St. Peter's,-1.327596903,36.78509116
0510EPZ,6,1,2,1,Epz,-1.467201,36.961268
0510ERE,6,1,1,1,Everest,-1.437602521,36.976161
0510ETG,6,1,1,1,Eternity Gospel Church,-1.329351,36.71327
0510FGT,6,1,1,1,Mbagathi Flats,-1.300699711,36.80264354
0510FHI,6,1,1,1,NHIF,-1.29499197,36.81334823
0510GAH,6,1,1,1,High Way,-1.316005111,36.8383491
0510GIE,6,1,1,1,Stage Ya Chini,-1.394397676,36.93984926
0510GMS,6,1,6,1,GM,-1.330257654,36.87062681
0510GSU,6,1,3,1,GSU,-1.289601,36.949425
0510HAS,6,1,2,1,Elshadai,-1.287605882,36.97961569
0510HDY,6,1,1,1,Hardy Stage,-1.365382,36.742464
0510HEL,6,1,1,1,Shell,-1.311299801,36.81684852
0510HLC,6,1,1,1,Hillcrest,-1.33809,36.73392
0510HQS,6,1,2,1,HQ,-1.324143,36.797008
0510HQS,7,1,1,1,HQ,-1.324143,36.797008
0510IAA,6,1,2,1,Imara,-1.328707694,36.88084602
0510IAR,6,1,1,1,Vumira,-1.313070059,36.83827937
0510IAV,6,1,1,1,Ravaria,-1.44966495,36.97977662
0510IBE,6,1,1,1,Benedicta,-1.278941631,36.9679749
0510IBR,6,1,1,1,Makaburini,-1.297679543,36.82311952
0510IDD,6,1,1,1,DT Dobie,-1.299360037,36.837008
0510IIH,6,1,1,1,Highrise,-1.314615011,36.80788189
0510ITI,6,1,1,1,Tumaini,-1.279563904,36.96665525
0510IWT,6,1,1,1,Twiga,-1.342654824,36.76497996
0510JAS,7,1,1,1,St James,-1.323178053,36.84383154
0510JNT,6,1,1,1,Junction,-1.313842535,36.83828741
0510KAB,6,1,5,1,Makaburini,-1.298146248,36.82333946
0510KAB,7,1,4,1,Makaburini,-1.298146248,36.82333946
0510KAL,6,1,1,1,Jua Kali,-1.28881824,36.83961511
0510KAO,6,1,1,1,AOSK,-1.355127096,36.72191978
0510KAS,6,1,3,1,Deliverance Church Langata/Kanisani,-1.323677,36.798897
0510KAS,7,1,1,1,Deliverance Church Langata/Kanisani,-1.323677,36.798897
0510KBL,6,1,1,1,Kobil,-1.327956319,36.89383864
0510KEF,6,1,1,1,Kenyatta Market Flyover,-1.306232,36.803278
0510KFA,6,1,1,1,Rafikiz/Carnivore,-1.322994232,36.80199981
0510KIT,6,1,1,1,Kitengela,-1.47715,36.957852
0510KJC,6,1,1,1,Kareng'ata/Jkuat/Cuea,-1.353708,36.74708
0510KNH,6,1,1,1,Karen Hospital,-1.33695,36.72591
0510KOB,6,1,2,1,Kobil,-1.395972,36.762187
0510KPT,6,1,1,1,Kapiti Crescent,-1.313471,36.83826
0510KSM,6,1,1,1,Kiserain Nairobi Bus Stop,-1.429533,36.685794
0510KWR,6,1,1,1,Kware,-1.396708,36.74965
0510LEN,6,1,1,1,Mihang'o/ Kayole Junction,-1.287877589,36.95202112
0510LEO,6,1,1,1,Arka Hotel,-1.326969266,36.84225708
0510LGP,6,1,2,1,Langata Road Primary School,-1.317562,36.812316
0510LGP,7,1,1,1,Langata Road Primary School,-1.317562,36.812316
0510LGT,6,1,2,1,Langata Hospital/Mobil,-1.328715,36.788743
0510LGT,7,1,1,1,Langata Hospital/Mobil,-1.328715,36.788743
0510LIV,6,1,1,1,Civil Servant,-1.322704554,36.78883553
0510LKO,6,1,1,1,Kenol,-1.397182166,36.75556219
0510LOO,6,1,1,1,Mlolongo,-1.40007323,36.94305718
0510LTA,6,1,1,1,Total,-1.301600933,36.83283985
0510LTL,6,1,1,1,T-Mall,-1.311256886,36.81681633
0510LTO,6,1,1,1,Total,-1.274092197,36.97303891
0510LTY,6,1,1,1,OiLibya,-1.327221394,36.78887844
0510MAR,6,1,1,1,Transamii,-1.325601339,36.89768493
0510MAS,6,1,1,1,Mass,-1.3124156,36.83831155
0510MAY,6,1,1,1,Tmall,-1.312957406,36.81669295
0510MBL,6,1,1,1,Boby Meal,-1.331625937,36.86076164
0510MCU,6,1,1,1,Mchumbi Road,-1.311661,36.838182
0510MDA,6,1,1,1,Makadara,-1.456418037,36.97446585
0510MEF,6,1,1,1,AMREF,-1.319024563,36.81080818
0510MES,6,1,1,1,Times Tower,-1.291000843,36.82381153
0510MFL,6,1,2,1,Madaraka Flyover,-1.307930946,36.81912303
0510MFL,7,1,1,1,Madaraka Flyover,-1.307930946,36.81912303
0510MOB,6,1,3,1,Bobmill,-1.331571937,36.85994625
0510MSA,6,1,2,1,Mombasa Road,-1.318227,36.838593
0510MSL,6,1,2,1,Maasai Lodge,-1.390371323,36.76692724
0510MTK,6,1,1,1,KMTC,-1.447043896,36.98560238
0510MY.,6,1,1,1,St.Marys,-1.327782155,36.71210289
0510NAE,6,1,2,1,Langata Cemetary,-1.334341496,36.77888542
0510NAH,6,1,1,1,Lang'ata Hospital,-1.327929497,36.78913593
0510NIY,6,1,1,1,Nice and Lovely,-1.349540233,36.90449238
0510NRA,6,1,1,1,Rumi Road,-1.316020489,36.82703555
0510NSA,6,1,1,1,South C Shopping Centre,-1.314185858,36.83082819
0510NSB,6,1,1,1,Agribusiness Centre,-1.365566254,36.73609793
0510NSS,6,1,1,1,Sunshine,-1.320397854,36.80943489
0510NST,6,1,2,1,Naston,-1.397324,36.758091
0510NTO,6,1,2,1,Mihang'o/Kayole Junction,-1.288104057,36.95177436
0510NYS,6,1,4,1,Nyayo Stadium,-1.305291653,36.82473421
0510NYS,7,1,1,1,Nyayo Stadium,-1.305291653,36.82473421
0510OAI,6,1,1,1,Mlangoni,-1.31089,36.83785
0510OAL,6,1,1,1,Loreal,-1.348939418,36.90397739
0510OCU,7,1,1,1,South C,-1.299696921,36.82402611
0510ONI,6,1,1,1,Kihunguro,-1.160083741,36.95897073
0510PKP,6,1,2,1,Park Place,-1.356103,36.76206
0510PSA,6,1,1,1,Bypass,-1.16419816,36.95762157
0510RAN,6,1,1,1,Karen,-1.32220316,36.70815468
0510RAO,6,1,1,1,Krona Park,-1.335378349,36.89177334
0510RBT,6,1,3,1,Taj Mall,-1.324458718,36.89944983
0510RGS,6,1,1,1,SGR,-1.352340639,36.90579593
0510RIS,6,1,1,1,Sori Drive,-1.317071915,36.83862805
0510RKC,6,1,1,1,Rocky,-1.457883239,36.97713733
0510RQA,6,1,1,1,Quarry Lane,-1.354515553,36.71740294
0510RUN,6,1,1,1,Standard Group,-1.331246137,36.85837984
0510SAB,6,1,1,1,Simba Colt,-1.329399347,36.85431898
0510SBR,6,1,2,1,Sembe Road/Kisembe,-1.36835,36.767615
0510SCA,6,1,4,1,Cabanas,-1.335852742,36.89322174
0510SEA,6,1,1,1,nyambura stage,-1.457324624,36.97935551
0510SEM,6,1,1,1,Mosque,-1.323273182,36.77722692
0510SHL,6,1,1,1,Shell,-1.447511,36.968263
0510SJT,6,1,1,1,St. James,-1.323010325,36.84349358
0510SKN,6,1,1,1,Sokoni,-1.448606,36.980339
0510SKY,6,1,2,1,Skyline/Capital Mall,-1.284273863,36.97274923
0510SLL,6,1,1,1,Shell,-1.39708364,36.75509763
0510SLN,6,1,1,1,Solomon,-1.397388,36.941571
0510SMC,6,1,1,1,South B Mchumbi Road,-1.311709,36.836589
0510SMF,6,1,1,1,Transformer,-1.287310123,36.98047668
0510SMP,6,1,1,1,St.Marys Karen Primary School,-1.325292,36.709829
0510SNS,6,1,1,1,Southlands,-1.323090792,36.78685069
0510SOL,6,1,1,1,School Of Law,-1.359739,36.746976
0510SOO,6,1,1,1,Soronik Road,-1.397158831,36.75984889
0510SR',6,1,1,1,St.Mary's,-1.321824789,36.77448034
0510SSI,6,1,1,1,Prisons,-1.323101521,36.77674413
0510STY,6,1,1,1,Tuskys,-1.335034847,36.89127445
0510SYC,6,1,1,1,Stage  Ya Chini,-1.394409,36.939828
0510TAT,6,1,1,1,Talent,-1.32439971,36.78579926
0510TCK,6,1,1,1,KMTC,-1.446762085,36.98620319
0510TEI,6,1,1,1,Airtel,-1.326325536,36.84910476
0510TEN,6,1,2,1,Kwa Stone,-1.286310017,36.97358608
0510TIL,7,1,1,1,Capital Center,-1.316838741,36.83333874
0510TIM,6,1,1,1,City Stadium,-1.293978095,36.84056461
0510TKY,6,1,2,1,Tuskys,-1.396991014,36.75333381
0510TLA,6,1,1,1,Liberty Plaza,-1.328830719,36.88157558
0510TML,6,1,1,1,Blue Sky/T-Mall,-1.311276,36.816904
0510TML,7,1,1,1,Blue Sky/T-Mall,-1.311276,36.816904
0510TNZ,6,1,1,1,Tangaza College,-1.348748,36.748684
0510TRP,6,1,1,1,Shopping Center,-1.315248013,36.82341456
0510TSK,6,1,3,1,Tuskys,-1.317696,36.918819
0510TSO,6,1,1,1,South C,-1.314169765,36.83068871
0510TUM,6,1,1,1,City Stadium,-1.293624759,36.84068799
0510TUO,6,1,1,1,Country Bus,-1.28669858,36.83528602
0510U2E,6,1,1,1,Uhuru Gardens Gate 2,-1.325730085,36.79051995
0510UAE,6,1,1,1,Deliverance Church,-1.323648691,36.80007935
0510UHO,7,1,1,1,South C,-1.318730235,36.83641791
0510UHU,6,1,1,1,HQ,-1.324281693,36.79673195
0510UJC,6,1,1,1,PCEA Junction,-1.330515146,36.7804563
0510URD,6,1,1,1,Uhuru Garden,-1.324115396,36.79839492
0510UTJ,6,1,1,1,Utawala Junction,-1.278878,36.96793
0510VCT,6,1,2,1,Mary Immaculate VCT Centre,-1.306512,36.833055
0510VNL,6,1,2,1,Vanillas,-1.451750994,36.96805537
0510VRA,6,1,1,1,Deliverance Church/Kanisani,-1.323637962,36.79892063
0510WIL,6,1,3,1,Weston,-1.316117048,36.8136996
0510WOL,6,1,1,1,Wilson,-1.316106319,36.81366205
0510YAN,6,1,1,1,Fancy,-1.275293827,36.97192311
0510Z0A,7,1,1,1,Plaza 2000,-1.328021048,36.85235023
0511/TE,6,1,1,1,Southfield Mall/Nakumatt,-1.329249144,36.89118862
0511AA.,6,1,1,1,AA,-1.324688405,36.88606399
0511ABC,6,1,1,1,Barracks,-1.329571009,36.7823875
0511ABS,6,1,1,1,Baptist,-1.395714283,36.73553467
0511ACG,6,1,1,1,Gate C,-1.318906546,36.84382349
0511ADP,6,1,3,1,AP,-1.284949,36.956518
0511AGI,6,1,1,1,Skyline/Capital Mall,-1.284198761,36.97272778
0511AIM,6,1,1,1,Makaburini,-1.299465895,36.82516873
0511AKI,6,1,1,1,Kincar,-1.289429069,36.97479844
0511AKR,6,1,1,1,Airtel/Parkside,-1.325919396,36.84936225
0511ALB,6,1,1,1,Lab,-1.330142497,36.86801434
0511ALM,6,1,1,1,Total,-1.395885944,36.73765898
0511ALP,6,1,2,1,Allpack,-1.382828,36.931458
0511ANA,6,1,1,1,Langata Hospital,-1.328927279,36.78898036
0511AOT,6,1,1,1,Total,-1.273598671,36.97338223
0511ARA,6,1,1,1,Nakumatt Headquater,-1.327677728,36.85286522
0511ARE,6,1,1,1,Airbase,-1.315484047,36.92163706
0511ARI,7,1,1,1,Merrystart Academy,-1.284880042,36.98675841
0511ASM,6,1,1,1,Mass,-1.310484409,36.83379471
0511ASP,6,1,1,1,Bypass,-1.31868276,36.84438676
0511ASS,7,1,1,1,MossMass,-1.286812753,36.98186606
0511ATI,6,1,1,1,Aviation,-1.319153309,36.90753937
0511ATL,6,1,1,1,Shimo la Tewa,-1.308574677,36.8283391
0511BAL,6,1,1,1,Lab,-1.330552697,36.86504245
0511BAN,6,1,2,1,Cabanas,-1.335809827,36.89317614
0511BLV,6,1,10,1,Belleview,-1.319614649,36.83861196
0511BND,6,1,2,1,Utawala Junction/Benedicta,-1.278746,36.96798
0511BPS,6,1,2,1,By Pass,-1.264211,36.982824
0511BRK,6,1,3,1,Langata Barracks,-1.332263947,36.7829293
0511CAB,6,1,1,1,Cabanas,-1.335847378,36.89232588
0511CAN,6,1,1,1,Fancy,-1.275218725,36.971789
0511CAT,6,1,2,1,Cuea | Catholic University,-1.34154439,36.75739467
0511CEH,6,1,1,1,Kwa Chief,-1.326752186,36.78025246
0511CHN,6,1,3,1,China,-1.29351,36.943505
0511CKC,6,1,1,1,Kenchic,-1.411743164,36.94981098
0511CNG,6,1,2,1,Car & General,-1.303313,36.831886
0511CNL,6,1,1,1,Consolata,-1.346726418,36.76544666
0511COM,6,1,1,1,Samco,-1.364048,36.910892
0511CPC,6,1,10,1,Capital Centre,-1.316728592,36.83392882
0511CUE,6,1,2,1,CUEA/Bogani Road,-1.352203,36.762892
0511DNI,6,1,1,1,Bandari,-1.325976849,36.84032321
0511DRE,6,1,1,1,Cambridge,-1.363511682,36.76524282
0511EAG,6,1,1,1,Gate A,-1.319321126,36.84326559
0511EBK,6,1,1,1,KEBS,-1.321605563,36.83618188
0511ECC,7,1,1,1,Commercial,-1.471910477,36.95985317
0511EJS,6,1,1,1,Jehova Witness,-1.32586956,36.84197545
0511EKA,6,1,1,1,Arka hotel,-1.326953173,36.84238851
0511EOI,6,1,1,1,Triple-O,-1.272568703,36.97492719
0511EPZ,6,1,1,1,EPZ,-1.469175,36.960858
0511EPZ,7,1,1,1,EPZ,-1.469175,36.960858
0511ERS,7,1,1,1,Transformer,-1.287271,36.980412
0511ERY,6,1,1,1,Madaraka Flyover,-1.307973862,36.81934565
0511ESA,6,1,1,1,Park Estate,-1.322425604,36.78746223
0511GBE,6,1,1,1,Kwa Gate B,-1.299440592,36.91369504
0511GEA,6,1,1,1,St. James,-1.321883798,36.84256017
0511GOH,6,1,1,1,Kahungo,-1.422643661,36.6981554
0511GSU,6,1,3,1,GSU,-1.289458,36.949353
0511GTA,6,1,1,1,Gate A,-1.31256,36.909543
0511HIR,6,1,1,1,Harakisha,-1.312206388,36.83831692
0511HOS,6,1,1,1,Soham,-1.374088,36.922352
0511HSL,6,1,1,1,Shell,-1.281634569,36.96199358
0511HYG,6,1,1,1,Highway Estate,-1.326412082,36.83965802
0511IAA,6,1,1,1,Kasina,-1.401553631,36.94440365
0511IAK,6,1,1,1,Kasina,-1.401159167,36.94394767
0511IEB,6,1,1,1,Sembe/Kisembe,-1.368465901,36.76772118
0511IFC,6,1,10,1,Government Plaza/Devis,-1.309170127,36.82863414
0511IIK,6,1,1,1,Kipi,-1.322303742,36.83269769
0511IIV,6,1,1,1,Civil Servant,-1.322683096,36.78878188
0511ILI,6,1,1,1,Pipeline,-1.316594481,36.89512074
0511IND,6,1,2,1,Industrial Area/Bazaar,-1.298461,36.828025
0511INR,6,1,1,1,Kincar,-1.289432108,36.97491646
0511ISP,6,1,1,1,Prisons,-1.323147298,36.77656174
0511ITT,7,1,1,1,Utawala,-1.284080744,36.98895514
0511IUF,7,1,1,1,Kifaru,-1.286022663,36.98368728
0511IUG,6,1,1,1,Kihunguro,-1.16059488,36.95822775
0511KAJ,6,1,1,1,Karengata/Cuea/Jkuat Stage,-1.353995,36.746983
0511KAP,6,1,2,1,Kapa,-1.363709,36.910514
0511KCF,6,1,3,1,Kwa Chief,-1.282876,36.959833
0511KCT,7,1,1,1,KMTC,-1.446614742,36.98637486
0511KNE,6,1,1,1,Karen,-1.32220316,36.70789719
0511KNH,6,1,1,1,Karen Hospital,-1.337016821,36.72558904
0511KOB,6,1,2,1,Kobil/KCB,-1.395939,36.762455
0511KSB,6,1,1,1,KEBS,-1.322614878,36.83356673
0511KTM,6,1,1,1,KMTC,-1.44533515,36.98816657
0511KZE,6,1,3,1,Keza,-1.285872459,36.95511103
0511LEM,6,1,1,1,Mechanical,-1.376173,36.924731
0511LER,6,1,1,1,Real Estate,-1.325440407,36.8411386
0511LGT,6,1,2,1,Lang'ata,-1.328457,36.789744
0511LLM,6,1,1,1,Taj Mall,-1.323675513,36.89961076
0511LNA,6,1,1,1,Langata Hospital,-1.327795386,36.78911984
0511LSN,6,1,1,1,Southlands,-1.323122978,36.78683996
0511LTI,6,1,1,1,OiLibya,-1.327371597,36.7888999
0511LUP,6,1,1,1,Tulip,-1.330625295,36.86465406
0511LVU,6,1,1,1,Mvuli,-1.306326985,36.82369351
0511MAD,6,1,4,1,Madaraka Flyover,-1.307963133,36.81937516
0511MAK,6,1,1,1,Makueni,-1.308527,36.833775
0511MAM,6,1,1,1,Mamba,-1.341175,36.750551
0511MAT,6,1,2,1,Mater Hospital,-1.307218,36.833505
0511MCH,6,1,2,1,Dunga Road/Machakos,-1.299774,36.830073
0511MCU,6,1,1,1,Mchumbi Road/Shopping Centre,-1.311766505,36.83833301
0511MDK,6,1,1,1,Makadara,-1.456905,36.974657
0511MDO,6,1,1,1,Motherland,-1.299980879,36.78091764
0511MER,6,1,1,1,Meridian,-1.310739,36.834026
0511MHG,6,1,3,1,Mihang'o/Kayole Junction,-1.287924,36.951816
0511MLL,6,1,2,1,Mlolongo,-1.393566,36.939562
0511MMU,6,1,2,1,Multimedia University,-1.381962,36.770612
0511MSH,6,1,1,1,St. James/Southern Bypass,-1.323660976,36.84556961
0511MSL,6,1,2,1,Uchumi/Maasai Mall/Ongata Rongai,-1.394366,36.764355
0511MTA,6,1,1,1,Vita Foam,-1.33048582,36.85771465
0511MTE,6,1,1,1,Home mart,-1.283158064,36.95943207
0511NAA,6,1,1,1,Nakumatt HQ,-1.328567863,36.85389519
0511NAB,6,1,1,1,Makaburini,-1.299547881,36.82471544
0511NAC,6,1,1,1,Karen Office Park,-1.326137781,36.71037555
0511NAV,7,1,1,1,Savana,-1.457748413,36.96564674
0511NBK,6,1,1,1,Nyayo Barracks,-1.312685,36.923157
0511NGI,6,1,1,1,Ngei,-1.324778081,36.78557396
0511NIS,6,1,1,1,Master Mind,-1.323625266,36.88409364
0511NOG,6,1,1,1,Mlangoni,-1.3083601,36.83374643
0511NOI,6,1,2,1,Vision Plaza,-1.327672005,36.85245752
0511NTN,6,1,1,1,Nation,-1.373004,36.92116
0511NYS,6,1,6,1,Nyayo Stadium,-1.305559874,36.82546377
0511NYY,6,1,1,1,Nyayo,-1.30579,36.827136
0511OAM,6,1,1,1,Vita Foam,-1.330634719,36.8575269
0511OED,6,1,1,1,Otiende,-1.323423386,36.7798233
0511OFM,6,1,1,1,Nafrom,-1.397387981,36.75785065
0511OMT,7,1,1,1,Tafom,-1.429424286,36.96204185
0511OPR,6,1,3,1,Nairobi National Park/Orphanage/Cemetary,-1.334935427,36.778332
0511OST,6,1,1,1,Astro,-1.366473197,36.91363335
0511OTI,6,1,2,1,Uchumi,-1.32550478,36.7853272
0511OTN,6,1,1,1,Langata Hospital,-1.329131126,36.78870678
0511PHC,6,1,1,1,Chapchap,-1.396275043,36.74119949
0511PJC,6,1,1,1,PCEA Junction,-1.330611706,36.78036511
0511PLV,6,1,1,1,Plains View Primary,-1.315158,36.838304
0511PNR,6,1,8,1,Panari,-1.329630017,36.85567617
0511PST,6,1,7,1,Park Side Towers/Airtel,-1.325671077,36.84908867
0511PTU,7,1,1,1,SuperMarket,-1.286998987,36.98138058
0511RAA,6,1,1,1,Barabara Mpya,-1.40145421,36.72195196
0511RAH,6,1,1,1,Jaharis,-1.325455516,36.88753921
0511RCN,6,1,1,1,Reliance,-1.356345175,36.90728188
0511RDA,6,1,2,1,Roundabout: Taj Mall,-1.323090792,36.90083921
0511RHR,6,1,2,1,Uhuru Gardens,-1.323919772,36.79930687
0511RNE,6,1,1,1,Uhuru Gardens Gate 2,-1.325483322,36.79055214
0511SE.,6,1,1,1,St. Peters,-1.327650547,36.78503752
0511SHL,7,1,1,1,Shell/Kenol,-1.447176,36.96833
0511SIT,6,1,1,1,St. Bakhita,-1.324687421,36.88895381
0511SMR,6,1,8,1,Sameer,-1.330032349,36.86876535
0511SNA,6,1,1,1,Vision Plaza,-1.32725358,36.85169578
0511SNP,6,1,1,1,Spinners,-1.319206953,36.89676225
0511SOL,6,1,1,1,Kenya School Of Law,-1.360076,36.747079
0511SPM,6,1,3,1,Shopping Mall,-1.287374,36.973999
0511SPS,6,1,1,1,Bypass,-1.318611503,36.84439212
0511SRG,6,1,1,1,SGR,-1.36015892,36.90824747
0511SST,6,1,1,1,St. James,-1.321777224,36.84251189
0511STA,6,1,1,1,St. Peters,-1.327596903,36.78504825
0511SUP,6,1,1,1,7Up,-1.307410598,36.81491196
0511SUY,6,1,1,1,Tuskys,-1.397185653,36.75421625
0511SYK,6,1,2,1,Syokimau,-1.379047,36.927758
0511T.E,6,1,2,1,St. James,-1.322463511,36.84365559
0511TAN,6,1,1,1,Tangaza College,-1.348801,36.748751
0511TAY,6,1,1,1,St.Mary's,-1.321774007,36.77424431
0511TCU,6,1,1,1,Boma Court,-1.326255798,36.84214711
0511TEV,7,1,1,1,Everest,-1.437430859,36.97547436
0511TGG,6,1,1,1,Uhuru Gardens Gate 1,-1.323605776,36.78983331
0511THC,6,1,1,1,South C,-1.314153671,36.83099985
0511TIA,6,1,2,1,Aviation,-1.319330335,36.90719604
0511TLL,6,1,1,1,Toll,-1.427261,36.959651
0511TOJ,6,1,1,1,Junction,-1.311337352,36.8382901
0511TOL,6,1,1,1,Linot,-1.373486995,36.92174435
0511TOP,6,1,2,1,Park Place,-1.355979,36.762093
0511TSH,6,1,1,1,Tosha,-1.470376,36.960409
0511TSH,7,1,1,1,Tosha,-1.470376,36.960409
0511TSK,6,1,1,1,Tuskys,-1.317415237,36.91904068
0511TUS,6,1,2,1,Legend/Tuskys,-1.397014,36.753156
0511TYK,6,1,1,1,Tuskys,-1.317689538,36.91878319
0511UCC,6,1,1,1,Ucc,-1.276622,36.970368
0511UCH,6,1,2,1,Carnivore/Rafikiz,-1.323310733,36.80193543
0511UHU,6,1,2,1,Uhuru Garden,-1.323637962,36.80032611
0511UNG,6,1,1,1,Sunflag,-1.358405112,36.9076252
0511USO,6,1,1,1,Mosque,-1.323233128,36.77862167
0511UYT,6,1,1,1,Tuskys,-1.317756236,36.91834331
0511VHO,6,1,1,1,Vumira House,-1.310731173,36.83526993
0511VOE,6,1,1,1,Flyover,-1.31409216,36.83102131
0511WAM,6,1,1,1,Maziwa,-1.323256105,36.88519496
0511WEP,6,1,1,1,PCEA Utawala,-1.280164719,36.96897268
0511WIL,6,1,1,1,Wilson/AMREF,-1.316664219,36.81351721
0511WKN,6,1,1,1,Kwa Kimani,-1.395564079,36.73371077
0511YRA,6,1,1,1,Barclays,-1.397409439,36.75894499
0511YSA,7,1,1,1,Easymat,-1.473498344,36.95957422
0512ADU,6,1,4,1,Ambassadeur,-1.286119223,36.8260324
0512ADU,7,1,1,1,Ambassadeur,-1.286119223,36.8260324
0512BST,6,1,17,1,Bus Station,-1.287224293,36.82890773
0512CMC,6,1,4,1,Commercial,-1.283947,36.826437
0512CML,6,1,8,1,Commercial,-1.284188032,36.82620406
0512EAS,6,1,2,1,Easy Coach/Uchumi,-1.288854,36.828734
0512EAS,7,1,2,1,Easy Coach/Uchumi,-1.288854,36.828734
0512NKG,6,1,2,1,Nakumatt Galleria,-1.3425529,36.76433623
0513CAB,6,1,3,1,Cabanas,-1.330536604,36.8876642
0513GTR,6,1,3,1,Githunguri,-1.286566,36.982478
0513GTR,7,1,1,1,Githunguri,-1.286566,36.982478
0513HOS,6,1,1,1,HQ,-1.324002743,36.79735422
0513IMD,6,1,3,1,Imara Daima,-1.3252,36.880808
0513KIT,6,1,2,1,Kitengela,-1.477218,36.958032
0513KIT,7,1,1,1,Kitengela,-1.477218,36.958032
0513KWR,6,1,2,1,Kware,-1.396615505,36.74982011
0513MDK,7,1,1,1,Makadara,-1.457376,36.974221
0513TER,6,1,1,1,Kiserian Terminus,-1.42957449,36.68575287
0600AMB,6,1,3,1,Amboseli Road,-1.289579272,36.76001787
0600AOV,6,1,2,1,Vanga Road,-1.289788485,36.76477879
0600ARC,6,1,2,1,Valley Arcade,-1.289983,36.770481
0600ATS,6,1,1,1,Coast,-1.288254261,36.75060868
0600BRB,6,1,3,1,Braeburn School,-1.289429069,36.75567806
0600CHK,6,1,5,1,Chaka Place,-1.293187,36.791745
0600CHO,6,1,1,1,Sohail City,-1.289509535,36.75711304
0600CNG,6,1,1,1,Congo,-1.289149,36.753075
0600COP,6,1,2,1,Congo,-1.289252043,36.75314069
